Minute,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10
3071,26,23,10,28,18,6,6,69,21,10
3072,31,19,0,12,16,11,12,8,25,12
3073,22,19,1,11,23,4,4,7,21,14
3074,26,21,2,33,19,3,8,9,18,11
3075,34,15,5,25,23,2,10,13,23,9
3076,31,25,2,7,13,2,12,10,27,10
3077,25,19,0,8,24,1,13,3,19,11
3078,34,18,10,32,19,1,11,10,23,6
3079,33,18,2,26,18,5,8,7,24,8
3080,35,26,0,31,21,3,8,1,15,13
3081,39,16,0,14,17,1,13,13,13,9
3082,27,20,3,27,20,1,8,2,16,10
3083,34,27,3,27,21,7,10,68,18,10
3084,33,16,9,25,17,8,18,11,19,12
3085,34,15,0,22,18,5,21,2,16,11
3086,23,17,11,25,25,7,12,1,25,11
3087,37,9,6,18,16,1,11,3,24,11
3088,34,19,1,25,20,9,10,8,18,7
3089,25,23,0,27,20,7,4,9,10,7
3090,29,16,12,5,19,1,3,12,19,9
3091,39,24,1,24,20,7,4,3,11,14
3092,28,24,1,16,25,4,4,3,23,11
3093,21,32,0,5,20,4,11,4,27,11
3094,31,16,0,25,22,1,15,1,25,8
3095,38,25,2,26,27,3,10,1,21,10
3096,21,14,6,25,13,1,16,6,18,8
3097,33,21,0,12,27,14,9,4,18,16
3098,26,21,4,34,16,14,14,8,29,11
3099,29,20,4,19,22,13,13,3,12,14
3100,24,18,19,31,20,16,5,5,22,13
3101,27,23,8,32,15,13,11,11,18,10
3102,38,17,16,23,21,1,19,11,24,9
3103,37,19,3,25,18,4,13,61,21,7
3104,28,28,11,12,18,5,16,3,11,8
3105,29,26,13,32,14,9,15,5,25,8
3106,35,23,6,28,15,1,7,19,19,11
3107,25,18,11,20,16,1,6,17,24,10
3108,33,17,9,18,23,10,9,5,26,9
3109,29,16,8,26,16,6,17,4,16,10
3110,24,19,6,27,20,2,11,6,20,11
3111,39,20,2,27,26,4,16,8,21,10
3112,36,19,3,8,21,2,8,28,21,10
3113,24,20,4,15,21,3,11,62,23,9
3114,33,15,3,9,20,3,5,13,22,12
3115,32,24,2,27,19,2,9,17,29,10
3116,28,19,0,23,21,11,6,23,18,9
3117,33,29,3,10,20,5,10,9,28,8
3118,32,24,3,25,18,2,4,2,25,15
3119,32,20,3,17,24,3,5,17,27,10
3120,33,17,9,18,18,2,6,28,20,10
3121,30,19,7,30,20,6,6,5,16,15
3122,33,20,0,31,18,5,4,3,20,7
3123,34,16,14,19,25,3,14,64,28,13
3124,34,16,4,29,15,2,7,4,22,11
3125,36,17,1,25,20,6,10,11,13,11
3126,29,20,0,8,23,4,11,5,16,9
3127,28,22,8,7,17,3,17,7,18,11
3128,28,23,0,32,18,2,3,24,25,9
3129,34,27,3,6,24,2,5,5,12,9
3130,27,22,6,14,28,3,6,5,26,8
3131,34,18,2,18,16,2,6,1,14,11
3132,25,31,16,27,22,5,8,4,12,11
3133,30,16,13,9,16,11,12,1,22,11
3134,35,23,0,33,19,4,10,11,19,13
3135,28,29,6,23,16,1,12,1,24,9
3136,27,18,7,33,24,2,9,5,14,11
3137,37,18,4,21,26,3,22,4,15,11
3138,27,11,1,32,16,4,9,0,27,8
3139,24,16,1,23,13,6,5,1,19,9
3140,28,17,0,6,14,4,16,13,23,10
3141,37,8,3,17,13,6,13,42,15,9
3142,27,23,6,18,20,21,8,3,21,12
3143,28,32,4,27,21,11,9,7,17,9
3144,35,13,0,30,22,15,12,5,23,9
3145,23,15,1,13,14,1,12,2,17,8
3146,27,23,3,19,24,2,9,6,15,12
3147,30,21,1,32,23,1,13,2,18,12
3148,34,19,14,26,20,5,11,25,27,13
3149,26,18,3,18,20,12,7,4,11,12
3150,36,16,1,18,15,1,14,13,15,11
3151,28,20,4,26,21,11,12,27,20,16
3152,25,24,6,29,19,5,16,5,21,14
3153,40,17,9,5,18,8,17,11,21,10
3154,37,16,1,26,19,3,7,9,22,12
3155,26,19,16,17,16,3,5,18,26,12
3156,28,13,8,24,21,6,6,13,11,7
3157,24,17,10,11,11,5,7,2,27,8
3158,34,28,0,18,24,6,5,15,19,10
3159,27,23,37,21,17,7,8,4,19,11
3160,31,27,3,15,21,8,3,11,22,10
3161,30,15,8,20,21,5,5,5,17,10
3162,27,24,6,6,22,3,6,1,23,11
3163,28,17,7,11,19,2,3,2,21,12
3164,37,21,2,14,22,8,11,17,18,13
3165,29,21,2,28,21,5,18,9,18,10
3166,26,22,0,23,19,9,17,10,11,7
3167,31,13,8,11,22,1,9,20,18,10
3168,28,12,11,31,27,14,15,3,15,12
3169,40,27,16,13,21,1,12,4,24,9
3170,30,24,1,12,21,9,10,16,21,10
3171,32,17,5,22,23,2,7,1,25,10
3172,26,13,2,19,20,1,12,8,14,7
3173,29,19,3,6,15,3,8,16,20,9
3174,40,17,1,22,19,3,6,1,28,6
3175,34,23,0,29,19,3,12,2,24,8
3176,23,22,0,10,17,1,9,8,19,12
3177,32,20,4,18,22,7,18,31,17,12
3178,24,19,5,27,26,6,8,16,17,12
3179,30,24,0,20,17,4,8,3,17,11
3180,29,21,3,17,21,3,13,5,14,8
3181,31,16,1,12,18,7,17,10,18,10
3182,33,13,0,23,20,7,15,10,19,5
3183,24,21,9,17,16,2,15,4,14,11
3184,22,21,3,31,17,1,11,0,22,9
3185,29,14,2,8,19,5,5,1,16,14
3186,29,18,9,5,16,2,9,3,24,10
3187,24,27,0,24,21,9,4,6,12,9
3188,36,30,1,5,14,3,8,6,21,11
3189,27,13,3,11,20,6,15,16,22,14
3190,29,19,10,6,20,2,10,7,21,9
3191,28,22,3,24,18,1,10,26,18,12
3192,30,18,2,19,12,3,7,4,19,10
3193,33,19,1,23,16,1,15,5,14,14
3194,23,19,0,13,23,5,0,9,23,9
3195,31,21,4,32,17,4,13,5,28,9
3196,26,18,6,15,17,6,14,13,21,10
3197,30,16,1,12,19,8,11,69,22,9
3198,26,27,5,10,19,9,9,14,20,8
3199,27,22,6,13,20,11,7,4,20,7
3200,25,20,3,19,19,1,6,5,21,9
3201,30,16,14,21,22,1,11,3,16,8
3202,30,22,0,31,10,2,10,10,24,10
3203,23,21,0,24,23,4,6,2,21,9
3204,37,24,0,23,20,14,18,1,18,13
3205,28,22,0,6,22,10,19,9,14,9
3206,27,14,6,18,26,12,7,8,22,9
3207,30,19,9,34,16,2,6,0,21,9
3208,23,20,3,28,18,1,9,7,18,10
3209,18,15,3,7,16,4,5,1,15,11
3210,24,19,4,23,17,23,15,10,22,9
3211,30,24,0,5,19,2,12,9,16,9
3212,29,18,3,33,23,2,12,31,18,12
3213,33,12,1,29,20,2,15,26,22,10
3214,33,23,9,30,18,2,14,24,12,10
3215,32,24,0,23,18,3,5,4,23,8
3216,37,21,1,31,18,13,6,4,13,6
3217,29,12,6,28,21,1,8,17,11,6
3218,32,31,8,24,21,4,10,15,23,11
3219,43,18,4,25,21,7,10,21,15,10
3220,32,14,9,30,18,1,11,2,23,10
3221,34,20,4,32,20,1,5,2,19,8
3222,30,16,0,21,22,4,10,4,26,7
3223,28,17,25,5,15,2,13,22,25,13
3224,31,18,7,30,21,17,5,4,13,12
3225,35,18,2,8,23,1,8,4,16,9
3226,32,13,5,19,21,1,26,2,19,8
3227,36,16,3,18,24,1,9,3,18,10
3228,24,17,10,31,17,12,9,31,19,11
3229,26,20,7,28,18,9,5,4,25,10
3230,28,18,1,25,26,12,7,8,25,13
3231,30,16,14,34,21,1,20,6,20,10
3232,25,18,2,14,20,5,14,20,25,10
3233,37,14,0,28,17,3,8,21,18,13
3234,25,19,0,14,19,4,9,10,15,10
3235,23,22,17,15,20,2,6,2,19,11
3236,32,22,1,19,16,4,7,3,18,10
3237,30,26,1,32,18,10,9,9,23,10
3238,28,19,1,12,21,1,16,5,25,10
3239,27,24,4,10,16,13,9,13,18,9
3240,36,17,4,27,19,1,4,1,16,10
3241,30,20,6,9,22,8,10,5,18,8
3242,27,21,4,21,19,2,14,23,26,12
3243,30,23,0,18,22,3,10,12,24,11
3244,39,22,4,6,21,5,13,2,20,12
3245,31,29,2,19,16,1,11,2,15,8
3246,30,20,3,28,20,2,16,6,21,11
3247,34,20,6,22,21,3,4,65,19,9
3248,28,26,10,17,18,2,5,41,18,15
3249,32,19,11,33,20,1,8,13,19,12
3250,26,19,3,15,17,5,6,17,16,7
3251,24,19,11,28,20,7,9,7,22,9
3252,30,24,0,25,18,1,6,1,15,12
3253,33,21,1,11,23,11,9,7,13,12
3254,31,19,1,32,17,12,4,25,14,12
3255,37,14,0,34,23,1,19,7,22,12
3256,29,26,1,7,19,5,9,50,19,11
3257,28,23,3,29,24,17,9,1,20,10
3258,31,22,3,13,23,3,3,26,20,10
3259,26,19,0,25,17,1,12,5,22,10
3260,26,20,5,33,21,1,9,13,19,10
3261,26,15,1,11,18,10,11,24,16,10
3262,30,27,1,20,19,7,7,45,22,8
3263,26,24,0,15,19,3,5,5,18,9
3264,25,22,3,8,20,6,13,7,24,11
3265,24,20,5,13,29,3,3,1,21,10
3266,22,18,1,18,19,2,19,19,19,7
3267,32,22,1,18,17,1,10,4,12,8
3268,23,25,3,5,17,1,5,3,17,8
3269,26,30,3,21,14,2,11,79,17,11
3270,31,21,7,6,23,1,16,3,17,11
3271,25,19,2,22,21,1,5,5,13,9
3272,37,23,8,6,17,1,21,16,25,10
3273,31,25,2,5,22,9,8,6,20,9
3274,35,30,1,30,16,4,17,8,15,9
3275,26,22,4,21,19,29,12,6,17,13
3276,25,18,14,17,28,3,15,34,11,10
3277,36,15,11,25,22,1,16,7,17,11
3278,28,18,26,22,20,8,8,24,22,10
3279,29,16,8,27,19,3,13,2,18,12
3280,27,28,6,30,18,4,9,7,21,8
3281,24,22,0,24,25,1,8,22,15,9
3282,36,16,1,7,16,14,5,3,17,10
3283,32,26,1,11,18,3,12,8,14,7
3284,24,18,0,27,17,2,18,5,16,10
3285,20,17,4,9,26,4,14,4,15,10
3286,27,22,0,29,19,2,13,2,24,8
3287,34,22,1,20,16,3,10,2,23,7
3288,17,18,1,5,18,6,5,8,19,10
3289,41,33,12,17,22,6,3,5,27,9
3290,31,22,14,20,27,4,9,5,19,12
3291,32,17,0,27,23,1,4,13,20,10
3292,33,24,6,33,26,3,10,4,21,9
3293,25,22,1,6,19,21,9,42,19,6
3294,30,20,0,34,19,5,6,12,22,11
3295,34,23,3,29,24,1,8,8,15,11
3296,29,13,2,30,22,3,8,33,10,11
3297,33,20,8,14,19,1,16,13,15,10
3298,30,22,0,34,22,1,12,5,17,8
3299,31,17,1,10,18,4,6,3,18,10
3300,25,12,0,26,19,7,2,14,16,11
3301,33,29,5,14,16,6,7,33,14,10
3302,27,23,5,10,19,7,3,50,18,9
3303,20,30,6,20,18,5,11,11,23,9
3304,31,23,4,19,21,3,15,7,18,7
3305,28,16,0,19,22,2,11,31,15,10
3306,25,24,10,13,18,13,10,2,26,9
3307,21,23,9,11,20,9,4,3,13,13
3308,26,18,3,19,21,2,2,11,17,9
3309,30,18,2,18,24,2,7,8,14,11
3310,32,18,0,32,21,10,13,3,22,13
3311,29,21,0,16,27,4,11,4,18,13
3312,33,17,0,33,18,5,4,13,16,9
3313,27,15,0,25,19,8,7,0,20,9
3314,43,17,16,9,19,1,5,16,26,11
3315,26,30,6,23,22,6,10,8,25,10
3316,29,19,7,33,20,22,7,5,20,13
3317,39,20,0,18,20,2,8,12,17,11
3318,30,18,9,19,22,10,15,6,21,13
3319,26,20,16,22,20,2,13,17,16,10
3320,31,15,3,9,18,2,3,6,24,9
3321,26,26,1,22,19,2,10,4,23,10
3322,37,25,2,8,20,4,5,3,21,12
3323,21,22,9,19,25,4,6,12,20,9
3324,31,27,5,19,21,1,14,13,18,11
3325,34,13,4,22,19,3,8,6,24,12
3326,33,22,3,19,19,3,4,5,21,8
3327,31,30,8,17,22,2,7,1,19,12
3328,31,18,3,7,19,3,10,18,21,9
3329,26,20,2,13,24,1,13,6,18,13
3330,33,20,2,26,21,2,26,6,20,10
3331,32,16,18,21,22,1,13,2,17,10
3332,31,17,0,34,20,10,5,17,20,11
3333,31,23,0,15,23,3,12,10,24,6
3334,25,15,8,34,16,11,4,9,15,10
3335,26,31,6,10,19,1,13,4,21,12
3336,34,21,2,27,19,11,11,17,24,10
3337,30,14,0,21,15,1,14,4,25,11
3338,22,35,7,15,20,13,8,3,17,15
3339,32,20,9,31,14,2,13,3,19,10
3340,28,26,1,10,17,9,7,7,27,12
3341,34,22,3,25,24,1,8,7,13,11
3342,25,14,1,7,15,5,6,6,25,4
3343,23,16,0,24,23,3,12,5,24,12
3344,31,12,0,31,14,14,10,3,18,8
3345,21,21,0,27,19,18,14,3,17,9
3346,34,19,0,27,21,9,9,1,17,9
3347,29,15,4,22,20,3,8,9,13,9
3348,32,24,0,24,24,1,10,22,16,8
3349,30,20,0,6,22,2,11,1,22,11
3350,36,18,3,22,19,6,16,1,15,13
3351,27,23,2,10,21,11,13,15,14,8
3352,29,15,1,29,24,11,9,5,23,10
3353,29,21,8,32,20,4,8,4,20,10
3354,31,24,1,6,22,7,5,25,26,9
3355,30,19,3,30,18,6,10,9,26,10
3356,34,16,5,31,18,10,12,1,18,9
3357,32,26,0,14,16,1,7,6,17,10
3358,21,17,0,5,20,5,5,39,22,9
3359,28,23,1,25,24,7,19,15,14,7
3360,32,20,4,15,20,5,7,2,23,10
3361,25,23,10,15,21,2,10,8,15,11
3362,35,9,2,7,21,1,9,3,26,9
3363,22,22,11,34,18,6,6,6,21,10
3364,24,17,0,33,16,6,21,16,13,13
3365,22,14,8,27,19,4,15,8,17,9
3366,27,15,13,19,24,3,14,13,19,10
3367,41,14,1,30,23,1,10,8,24,6
3368,34,15,2,20,16,8,5,3,20,10
3369,20,19,0,23,16,1,8,3,19,9
3370,28,15,8,15,17,1,13,12,25,10
3371,37,14,1,29,22,2,7,17,11,9
3372,39,14,2,15,16,1,8,3,19,12
3373,30,17,9,17,17,7,4,10,16,6
3374,32,18,1,31,18,2,3,4,25,8
3375,33,25,3,12,22,4,4,0,25,9
3376,29,17,4,33,22,4,14,1,21,9
3377,32,16,3,34,20,2,3,3,24,11
3378,30,18,2,18,17,3,18,6,24,11
3379,29,23,15,8,22,12,16,9,23,10
3380,26,17,0,22,23,4,9,44,21,10
3381,32,19,12,12,23,5,6,6,10,10
3382,33,15,19,15,24,5,9,7,27,12
3383,24,28,0,16,24,2,5,10,15,10
3384,23,16,10,12,24,1,5,13,23,10
3385,31,18,1,10,18,2,13,8,13,10
3386,24,26,0,14,20,5,12,1,22,7
3387,30,16,3,16,19,7,3,12,17,11
3388,36,17,0,34,20,16,8,3,21,9
3389,30,18,11,20,15,1,11,4,17,9
3390,29,26,5,23,14,2,17,28,15,13
3391,23,17,4,7,20,3,10,3,15,11
3392,24,25,1,16,20,5,7,8,11,11
3393,22,16,0,32,25,1,10,23,18,11
3394,15,17,4,22,24,4,9,5,15,6
3395,28,21,9,13,17,7,4,14,15,9
3396,18,16,0,32,21,3,11,9,24,10
3397,35,15,2,23,21,11,14,1,24,10
3398,33,20,13,17,19,11,7,4,11,9
3399,32,18,1,15,21,8,2,13,18,10
3400,35,20,2,28,19,2,8,2,18,11
3401,33,23,8,27,21,5,6,3,12,10
3402,27,15,6,11,25,4,13,3,21,13
3403,33,28,0,18,23,1,10,1,19,9
3404,20,26,2,20,23,2,7,4,16,8
3405,24,17,4,8,23,12,8,7,15,11
3406,36,17,11,15,24,1,17,4,22,10
3407,30,22,5,28,24,19,3,7,14,8
3408,37,22,3,19,19,1,15,10,22,13
3409,34,20,5,34,24,2,6,5,27,7
3410,36,16,1,34,16,1,5,4,18,6
3411,26,19,0,10,23,4,4,74,19,10
3412,32,15,3,21,15,6,10,4,27,11
3413,29,23,3,12,18,1,9,9,22,10
3414,34,27,2,22,14,5,12,3,20,11
3415,35,14,0,28,21,3,12,13,15,8
3416,22,21,19,15,17,2,15,1,22,8
3417,28,19,0,17,22,5,17,8,19,6
3418,36,16,8,21,21,4,17,47,25,8
3419,26,15,2,34,22,5,5,10,22,7
3420,33,19,12,11,19,5,7,8,18,11
3421,28,24,0,7,26,5,7,2,21,9
3422,31,23,12,30,20,7,4,3,22,14
3423,26,19,1,25,19,5,6,3,20,7
3424,31,15,2,32,18,7,21,10,13,12
3425,29,21,8,10,19,6,12,36,13,7
3426,33,18,2,27,20,2,6,2,14,5
3427,25,18,7,6,20,2,10,21,20,7
3428,39,21,1,9,23,28,15,5,16,10
3429,31,25,3,8,23,2,5,43,16,9
3430,29,19,1,20,17,22,8,17,17,10
3431,33,19,1,19,21,7,15,54,15,12
3432,18,15,3,12,26,3,3,7,29,12
3433,36,25,0,27,17,1,9,1,27,9
3434,32,18,4,29,22,7,14,1,19,9
3435,22,22,12,7,23,1,10,11,19,11
3436,27,28,13,30,20,2,5,3,16,8
3437,37,16,8,33,21,10,6,4,24,11
3438,30,17,10,24,25,4,8,10,18,8
3439,27,24,0,33,24,5,14,5,20,12
3440,24,29,1,15,22,7,8,7,18,14
3441,33,17,3,30,16,4,7,9,18,8
3442,26,20,4,20,24,1,12,1,15,12
3443,27,22,28,30,17,2,11,45,19,16
3444,34,26,0,14,15,16,7,5,19,8
3445,24,22,1,9,22,5,15,9,20,11
3446,44,22,2,28,22,3,6,17,22,8
3447,33,21,5,6,17,5,8,74,27,13
3448,28,25,3,24,20,2,10,11,20,10
3449,25,19,1,16,23,12,15,8,20,7
3450,20,21,1,6,24,7,7,2,15,9
3451,38,11,2,16,15,5,14,5,16,8
3452,30,18,0,12,22,3,17,2,19,11
3453,30,16,0,5,24,5,7,1,20,11
3454,23,15,13,8,21,9,7,7,18,10
3455,21,20,1,17,22,16,10,5,25,8
3456,22,21,17,19,22,2,4,3,20,10
3457,35,16,1,28,20,10,20,5,17,10
3458,19,21,1,27,22,3,13,6,18,9
3459,28,18,4,17,20,6,13,1,19,11
3460,18,23,1,16,21,14,8,4,13,11
3461,33,22,3,25,15,10,10,9,21,6
3462,37,18,0,24,16,11,6,1,17,8
3463,30,21,1,16,16,5,7,23,21,11
3464,25,16,8,33,17,1,4,43,16,8
3465,29,19,5,20,14,6,18,4,17,7
3466,33,20,0,34,19,6,7,8,19,9
3467,20,16,6,31,12,3,8,2,15,11
3468,40,15,8,12,28,7,6,8,18,10
3469,33,13,5,23,16,3,9,28,24,8
3470,28,18,1,25,23,1,16,6,19,7
3471,28,21,0,24,18,2,10,20,14,11
3472,27,24,0,9,18,2,8,28,21,11
3473,29,20,1,9,21,7,10,16,12,10
3474,23,23,2,27,17,4,15,0,23,11
3475,33,13,11,25,19,5,7,6,19,9
3476,33,15,3,22,18,19,12,10,20,12
3477,35,21,4,7,19,2,11,1,21,14
3478,38,15,4,12,24,5,8,25,14,9
3479,31,19,9,15,19,1,6,8,17,11
3480,26,13,2,5,19,5,8,13,21,14
3481,31,23,1,30,21,1,9,2,20,11
3482,27,26,12,21,21,11,6,35,24,11
3483,27,19,4,7,23,1,6,35,26,9
3484,34,20,8,25,28,4,9,1,25,12
3485,26,15,20,25,20,3,7,25,22,9
3486,35,17,4,27,18,1,7,26,23,10
3487,30,19,4,5,20,1,11,2,17,7
3488,35,22,8,33,20,8,13,19,23,12
3489,38,17,1,5,24,3,3,17,18,9
3490,34,16,5,31,24,1,11,3,18,12
3491,21,18,0,30,25,11,5,3,19,7
3492,32,13,0,31,20,1,14,6,20,10
3493,26,22,11,32,18,9,9,14,19,7
3494,22,24,0,22,17,1,11,5,18,11
3495,29,15,1,10,22,15,5,39,20,14
3496,32,18,11,13,20,8,16,3,20,11
3497,31,19,0,16,24,9,12,10,22,10
3498,33,16,7,20,17,1,11,3,20,11
3499,28,12,11,29,16,8,9,4,25,10
3500,23,28,14,13,25,3,7,11,20,7
3501,34,17,2,10,26,2,14,6,23,12
3502,25,26,3,34,21,7,5,3,24,13
3503,24,22,8,15,19,3,7,5,11,13
3504,28,12,7,6,20,9,16,7,23,7
3505,24,28,2,22,17,1,11,18,20,7
3506,27,21,0,18,23,3,7,52,22,12
3507,34,26,1,22,18,7,9,7,20,10
3508,29,23,1,26,14,3,16,2,21,13
3509,32,23,2,34,23,7,11,3,16,10
3510,38,17,2,9,19,1,21,4,25,10
3511,29,14,2,32,21,4,14,18,19,8
3512,26,17,1,34,25,8,11,6,26,12
3513,26,15,12,7,19,5,6,1,23,10
3514,28,13,17,6,16,8,8,12,16,11
3515,20,20,18,8,17,2,20,20,22,11
3516,31,13,4,22,20,5,7,5,18,9
3517,28,17,19,17,24,2,5,2,14,9
3518,20,22,1,14,21,1,19,3,29,13
3519,25,26,0,34,20,4,10,10,15,9
3520,26,22,8,28,20,1,19,2,17,9
3521,35,21,18,29,20,6,12,12,24,9
3522,25,19,8,8,17,3,8,4,21,11
3523,29,19,19,12,21,5,8,11,19,12
3524,28,21,16,13,17,1,11,10,16,9
3525,29,30,9,20,19,11,10,11,20,10
3526,32,28,16,28,19,5,2,2,16,11
3527,22,15,5,32,16,9,10,34,20,9
3528,38,18,3,29,21,22,8,6,13,6
3529,30,20,6,15,19,3,12,5,15,9
3530,32,23,2,20,23,1,7,11,22,8
3531,31,12,0,27,21,12,17,1,26,11
3532,22,17,3,32,19,2,14,1,23,10
3533,27,22,13,8,20,4,10,1,16,13
3534,29,14,29,17,21,1,4,5,19,8
3535,31,28,5,17,17,3,8,4,24,11
3536,34,29,7,18,18,3,7,4,22,10
3537,25,18,1,27,15,1,11,0,24,9
3538,29,14,0,8,24,5,7,8,15,10
3539,40,18,1,25,21,1,12,15,18,7
3540,31,17,1,21,19,1,8,12,22,6
3541,27,19,5,28,25,13,12,2,28,9
3542,31,16,0,17,22,7,9,20,17,10
3543,28,21,5,5,17,6,13,22,25,9
3544,27,23,8,13,20,1,4,66,23,8
3545,35,23,1,9,29,10,17,5,23,9
3546,30,12,1,19,19,2,6,4,22,10
3547,27,17,0,11,18,6,14,26,12,8
3548,32,28,1,18,20,1,8,5,20,9
3549,37,20,4,21,13,2,18,9,16,10
3550,26,20,10,12,26,7,18,24,11,10
3551,26,24,4,24,19,1,2,9,20,9
3552,26,27,1,11,21,2,16,9,12,13
3553,31,21,4,6,19,6,13,7,18,11
3554,39,18,0,30,17,11,5,24,14,13
3555,27,24,5,8,16,3,8,5,19,10
3556,24,20,0,13,22,3,5,0,22,10
3557,32,22,4,27,20,2,9,19,26,8
3558,24,18,5,29,13,1,3,1,19,10
3559,33,18,5,22,17,3,7,9,15,8
3560,25,13,4,22,23,3,9,1,23,9
3561,29,24,8,21,27,4,7,5,18,13
3562,32,18,1,10,23,11,12,44,22,9
3563,29,23,2,22,20,7,16,3,22,10
3564,36,19,3,24,16,3,9,18,15,11
3565,33,23,0,13,15,6,6,2,18,10
3566,27,16,2,6,17,1,9,7,20,5
3567,25,20,4,12,20,5,12,37,17,9
3568,33,20,5,19,18,11,13,26,22,7
3569,30,24,1,5,18,6,17,6,21,8
3570,32,15,4,21,21,4,8,45,26,9
3571,25,20,3,24,21,6,7,2,23,11
3572,37,17,9,16,20,2,13,4,20,10
3573,28,30,1,32,19,15,11,20,25,9
3574,30,13,14,25,16,4,12,0,22,11
3575,32,23,0,16,18,4,15,4,24,9
3576,32,25,8,29,20,1,16,30,13,11
3577,26,23,2,23,18,2,8,14,16,11
3578,36,23,2,16,20,5,8,38,19,13
3579,30,24,9,30,17,3,5,13,23,8
3580,20,22,5,29,18,10,10,10,10,10
3581,26,27,0,23,21,5,5,5,22,8
3582,35,23,8,6,17,14,6,3,16,7
3583,31,30,3,10,13,2,18,16,20,8
3584,20,24,1,20,24,3,19,1,17,11
3585,29,15,4,23,22,7,4,18,24,7
3586,37,18,4,24,19,1,11,10,23,6
3587,32,30,4,17,15,12,14,5,17,11
3588,29,19,1,7,17,9,7,10,14,9
3589,29,21,12,22,19,3,11,8,14,13
3590,29,19,3,13,18,1,12,12,15,10
3591,25,20,2,14,19,2,10,14,12,10
3592,25,21,5,10,22,2,6,8,25,10
3593,19,18,4,16,17,5,3,7,11,6
3594,24,15,0,9,15,2,12,3,17,10
3595,29,23,0,33,20,4,10,4,14,6
3596,37,16,4,10,22,2,7,8,18,11
3597,35,25,1,27,19,2,3,18,18,7
3598,27,17,20,20,19,2,9,4,17,11
3599,26,9,1,32,16,6,20,7,20,7
